translation
"{'tr': 'Bütün kaygıları.', 'pt': 'Porque eles são parceiros de destino.'}"
"{'tr': 'Bütün ruh hali.', 'pt': 'Eles têm medo da mesma coisa.'}"
"{'tr': 'Her şeyi.', 'pt': 'Estão preocupados com as mesmas coisas.'}"
"{'tr': 'Benim.', 'pt': 'A mesma esperança.'}"
"{'tr': 'Bendim.', 'pt': 'A mesma desesperança.'}"
"{'tr': 'Ferit dur Ferit.', 'pt': 'Nem você nem eu...'}"
"{'tr': 'Ferit dur Ferit dur.', 'pt': '...podemos entendê-los.'}"
"{'tr': 'Gitme.', 'pt': 'Eles se entendem de uma maneira muito diferente.'}"
"{'tr': 'Gidince ne olacak sanıyorsun?', 'pt': 'Como de maneira diferente...'}"
"{'tr': 'Ne olacak ya?', 'pt': '...eles conseguem entender, Suna?'}"
"{'tr': 'Seyran istese.', 'pt': 'Você está brincando comigo?'}"
"{'tr': 'Suna.', 'pt': 'Há quanto tempo se conhecem?'}"
"{'tr': 'Sana koşa koşa gelmez miydi zaten?', 'pt': 'Quando se viram pela primeira vez, Suna?'}"
"{'tr': 'Suna.', 'pt': 'Seyran me ama mais do que a sua própria vida agora...'}"
"{'tr': 'Yapma.', 'pt': '...e eu me tornei assim para ela?'}"
"{'tr': 'Suna sakinim.', 'pt': 'Ferit, não faça isso.'}"
"{'tr': 'Endişelenme tamam mı?', 'pt': 'Esse não é o ponto.'}"
"{'tr': 'Konuşmak istiyorum sadece.', 'pt': 'Qual ponto?'}"
"{'tr': 'Konuşacağım sadece ne olur.', 'pt': 'O ponto é agora...'}"
"{'tr': 'Ferit Ferit yapma.', 'pt': '...o que é bom para a Seyran.'}"
"{'tr': 'Artık bir faydası yok.', 'pt': 'Está claro que...'}"
"{'tr': 'Ne dersen ne yaparsan bir faydası yok.', 'pt': '...Sinan está ajudando.'}"
"{'tr': 'Nasıl yok faydası ya?', 'pt': 'Então eu não estou ajudando?'}"
"{'tr': 'Benim ya benim.', 'pt': 'Não foi isso que quis dizer.'}"
"{'tr': ""Ferit'im ben."", 'pt': 'Suna...'}"
"{'tr': 'Seyran beni görmek istemiyor mu şimdi?', 'pt': '...o futuro da Seyran...'}"
"{'tr': 'İstemiyorum.', 'pt': '...todas as suas preocupações...'}"
"{'tr': 'Şuna baksana.', 'pt': '...todo o seu estado de espírito...'}"
"{'tr': 'Nasıl mutlu.', 'pt': '...tudo...'}"
"{'tr': 'İyi.', 'pt': '...eu sou...'}"
"{'tr': 'Keyif yerinde.', 'pt': '...eu sou eu.'}"
"{'tr': 'Sen ona bunu veremezsin.', 'pt': 'Ferit, para, Ferit.'}"
"{'tr': 'Ne demek o ya?', 'pt': 'Para.'}"
"{'tr': 'O yöndeki çocuk mu verecek onu?', 'pt': 'Não vá.'}"
"{'tr': 'Her şey daha iyi gidiyor Ferit.', 'pt': 'Ferit.'}"
"{'tr': 'İstersen numara yapıyor de.', 'pt': 'Ferit.'}"
"{'tr': 'İstersen inat de.', 'pt': 'Ferit.'}"
"{'tr': 'Umurumda değil.', 'pt': 'Ferit.'}"
"{'tr': 'Benim umurumda olan şeyler tahliller.', 'pt': 'Não vá.'}"
"{'tr': 'Tahliller daha iyi gidiyor.', 'pt': 'O que você acha que vai acontecer se você for?'}"
"{'tr': 'Ya benim karım ya.', 'pt': 'O que vai acontecer?'}"
"{'tr': 'Karım o benim Suna.', 'pt': 'Se Seyran quiser...'}"
"{'tr': 'Ne yapacağım ben?', 'pt': 'Suna.'}"
"{'tr': 'Nasıl vazgeçeceğim onlar?', 'pt': '...ela não viria correndo até você?'}"
"{'tr': 'Ölürüm daha iyi.', 'pt': 'Não faça isso.'}"
"{'tr': 'Öyle.', 'pt': 'Aqui está a tradução para o português mantendo o formato SRT:'}"
"{'tr': 'Ne?', 'pt': '```'}"
"{'tr': 'İkinizin arasını tercih yapmam gereksen...', 'pt': 'Óleo.'}"
"{'tr': '...kardeşimi seçerim.', 'pt': 'O quê?'}"
"{'tr': 'Sen hanginizi seçerdin?', 'pt': 'Se eu tiver que escolher entre vocês dois...'}"
"{'tr': 'Ne yapacağım ben?', 'pt': '...eu escolho meu irmão.'}"
"{'tr': 'Kıfa yerim ben.', 'pt': 'E você, quem escolheria?'}"
"{'tr': 'Nasıl yaşayacağım?', 'pt': 'O que eu vou fazer?'}"
"{'tr': 'Ne yapacağım?', 'pt': 'Eu vou ficar maluca.'}"
"{'tr': 'Gideceksin.', 'pt': 'Como vou viver?'}"
"{'tr': 'Ve Seyran...', 'pt': 'O que eu vou fazer?'}"
"{'tr': '...sana kendi isteğiyle geri gelene kadar dönmeyeceksin.', 'pt': 'Você vai embora.'}"
"{'tr': 'Ya gelmezse?', 'pt': 'E Seyran...'}"
"{'tr': 'Umurumda değil.', 'pt': '...você não vai voltar até que queira voltar.'}"
"{'tr': 'Bence seninle olmasın.', 'pt': 'E se ela não voltar?'}"
"{'tr': 'Umurumda değil.', 'pt': 'Não me importa.'}"
"{'tr': 'Umarım doğru olanı yapıyorsun.', 'pt': 'Acho que não é para você.'}"
"{'tr': 'Sen de.', 'pt': 'A descrição deste filme foi feita pela TRT para a associação de descrição de áudio.'}"
"{'tr': 'Sinan bize bir izin verebilir misin?', 'pt': 'Acesse www.seslibetimlemedernegi.com'}"
"{'tr': 'Evet.', 'pt': 'Redator e Locutor de Descrição de Áudio'}"
"{'tr': 'Çok seviyorum onu abla.', 'pt': 'Çağrı Doğan'}"
"{'tr': 'Çok seviyorum beni böyle hasta görmesine dayanamıyorum.', 'pt': 'Tradução de Legendas M.K.'}"
"{'tr': 'Biliyorum Tövbe biliyorum.', 'pt': 'Bülent Temür'}"
"{'tr': 'Ne yapacağım ben?', 'pt': 'Tradução em Língua de Sinais'}"
"{'tr': 'Ne yapacağım?', 'pt': 'Müjde Kolçak'}"
"{'tr': 'Gelmişsin.', 'pt': 'Revisão Final Fulya Akbaba'}"
"{'tr': 'Geldim.', 'pt': 'Produção Técnica Murat Çağlar Özçelik'}"
"{'tr': 'Sen de dönmüşsün.', 'pt': 'Obrigado por assistir.'}"
"{'tr': 'Döndüm.', 'pt': 'Sinan, você pode nos dar uma licença?'}"
"{'tr': 'Çok oldu.', 'pt': 'Eu amo muito ela, irmã.'}"
"{'tr': 'İki yıl.', 'pt': 'Eu amo muito.'}"
"{'tr': 'İki yıl, bir ay.', 'pt': 'Não suporto vê-la tão doente.'}"
"{'tr': 'On veriyorum.', 'pt': 'Tudo bem.'}"
"{'tr': 'Aşkım.', 'pt': 'Eu sei, querida, eu sei.'}"
"{'tr': 'Nereden kaldın sen?', 'pt': 'O que eu vou fazer?'}"
"{'tr': 'Sevgilim...', 'pt': 'O que eu vou fazer?'}"
"{'tr': ""...Ferit'le karşılaştık da."", 'pt': 'Você chegou.'}"
"{'tr': 'Hediyemi verip gideceğim ben.', 'pt': 'Eu cheguei.'}"
"{'tr': 'Kalsaydın ya biraz daha.', 'pt': 'Você também voltou.'}"
"{'tr': 'Gelmişsen o kadar.', 'pt': 'Eu voltei.'}"
"{'tr': ""Evet hem Abidin'le, hem Abidin'le, hem Abidin'le, hem Abidin'le, hem Abidin'le."", 'pt': 'Faz muito tempo.'}"
"{'tr': 'Evet hem Abidin de mutlu olur biraz daha kalırsa.', 'pt': 'Dois anos.'}"
"{'tr': 'Bakacağız, çiftimizi göreyim de.', 'pt': 'Dois anos.'}"
"{'tr': 'Bakacağım, yakışmış saçlar.', 'pt': 'Um mês.'}"
"{'tr': 'Sağ ol.', 'pt': 'Onze anos.'}"
"{'tr': 'Al.', 'pt': 'Meu amor.'}"
"{'tr': 'Neydi bu şimdi?', 'pt': 'Onde você estava?'}"
"{'tr': 'Her zaman Fert işte ya.', 'pt': 'Meu querido.'}"
"{'tr': 'Bir şey yok.', 'pt': 'Encontramos o Ferit.'}"
"{'tr': 'Ben suyu almaya gideyim.', 'pt': 'Vamos.'}"
"{'tr': 'Sevgilim.', 'pt': 'Vou dar um presente e ir embora?'}"
"{'tr': 'Aşkım.', 'pt': 'Você poderia ter ficado mais um pouco.'}"
"{'tr': ""Ferit'le karşılaştık."", 'pt': 'Você veio até aqui.'}"
"{'tr': 'Çok oldu.', 'pt': 'Sim, e o Abidin ficaria feliz se você ficasse mais.'}"
"{'tr': 'İki yıl, bir ay, on bir gün.', 'pt': 'Vamos ver.'}"
"{'tr': 'İki misajlar.', 'pt': 'Quero ver o casal.'}"
"{'tr': 'Kardeşim.', 'pt': 'Vamos, pessoal.'}"
"{'tr': 'Geldin lan.', 'pt': 'Obrigado.'}"
"{'tr': 'Çok ağladın, acıdın benden. Ne yapayım?', 'pt': 'O que foi isso?'}"
"{'tr': ""Ferit'im."", 'pt': 'É o Ferit de sempre.'}"
"{'tr': 'Hoş geldiniz.', 'pt': 'Nada demais.'}"
"{'tr': 'Hoş bulduk.', 'pt': 'Vou pegar uma coisa.'}"
"{'tr': 'Hoş geldin Ferit.', 'pt': 'Meu amor.'}"
"{'tr': 'Mutluluklar dilerim sana.', 'pt': 'Meu querido.'}"
"{'tr': 'Sağ ol.', 'pt': 'Encontrei o Ferit.'}"
"{'tr': 'Vallahi sana da hayal ettiydim ya.', 'pt': 'Faz muito tempo.'}"
"{'tr': 'Hayvan gibi para bastım bana.', 'pt': 'Dois anos.'}"
"{'tr': 'Ben de şimdi ben.', 'pt': 'Um mês.'}"
"{'tr': 'Ne gerek vardı demeyeceğim.', 'pt': 'Onze anos.'}"
"{'tr': 'Alacaksın tabii ki oğlum. Allah Allah.', 'pt': 'Cabelo crescido.'}"
"{'tr': 'Bakayım.', 'pt': 'Meu irmão.'}"
"{'tr': 'Vay.', 'pt': 'Você veio, cara.'}"
"{'tr': 'Teşekkür ederim kardeşim.', 'pt': 'Você chorou muito, e eu também, o que posso fazer?'}"
"{'tr': 'Eyvallah.', 'pt': 'O que eu posso fazer?'}"
"{'tr': 'Kimseyi gördün mü?', 'pt': 'Ferit.'}"
"{'tr': ""Ha, Seyran'ın sevgilisini gördüm."", 'pt': 'Bem-vindo.'}"
"{'tr': 'İyi misin?', 'pt': 'Obrigado.'}"
"{'tr': 'İyiyim lan.', 'pt': 'Bem-vindo, Ferit.'}"
"{'tr': 'Hadi bakalım.', 'pt': 'Desejo-te felicidade.'}"
"{'tr': 'Afiyet geldi ha.', 'pt': 'Obrigado.'}"
"{'tr': 'Hadi.', 'pt': 'Sinceramente, não estou melhor que você.'}"
"{'tr': 'Seyran.', 'pt': 'Você gastou uma fortuna comigo.'}"
"{'tr': 'Hadi.', 'pt': 'E agora estou eu.'}"
"{'tr': 'Ne hadi?', 'pt': 'Para que isso?'}"
"{'tr': 'Ablacığım.', 'pt': 'Não vou dizer.'}"
"{'tr': 'Bana demedin mi hadi dersen gelirim.', 'pt': 'Que coisa.'}"
"{'tr': 'Nereye istersen seninle gelirim diye.', 'pt': 'Deixa eu ver.'}"
"{'tr': 'Hadi.', 'pt': 'Obrigado, meu irmão.'}"
"{'tr': 'Hadi gidelim hadi.', 'pt': 'Valeu.'}"
"{'tr': 'Antep Usta...', 'pt': 'Claro! Aqui está a tradução mantendo o formato SRT:'}"
"{'tr': 'Hadi.', 'pt': '```'}"
"{'tr': 'Hadi.', 'pt': 'Né?'}"
"{'tr': 'Hadi.', 'pt': 'Não tem nada lá, Memo, o que você está olhando?'}"
"{'tr': 'Hadi.', 'pt': 'Você o que está olhando?'}"
"{'tr': 'Hadi.', 'pt': 'Meu destino maligno.'}"
"{'tr': 'Hadi.', 'pt': 'O que significa isso?'}"
"{'tr': 'Hadi.', 'pt': 'O que significa esse maligno?'}"
"{'tr': 'Hadi.', 'pt': 'Prisão.'}"
"{'tr': 'Nikah şahitlerini de alalım lütfen.', 'pt': 'Eu disse maligno, não é?'}"
"{'tr': 'Sinan, hadi gelsene. Ne yapıyorsun?', 'pt': 'Como eu me dispersei assim?'}"
"{'tr': 'Sinan, ne yapıyorsun abicim?', 'pt': 'Como eu estou tão disperso?'}"
"{'tr': 'Ne oluyor?', 'pt': 'Menina.'}"
"{'tr': 'Orası senin yerin Ferit.', 'pt': 'Menina, Memo.'}"
"{'tr': 'Senin yerini döverim, geç.', 'pt': 'A senhora Seher chegou.'}"
"{'tr': 'Habibim rica etti ben de şahit olmamın, sen gelmezsin diye.', 'pt': 'Eu me dispersei.'}"
"{'tr': 'Geldiğine göre geç yerine kardeşim.', 'pt': 'Eu me dispersei.'}"
"{'tr': 'Yok, saçmalama. Geç.', 'pt': 'Ela ainda disse pra eu ir embora.'}"
"{'tr': 'Ciddiyim, geç. Latife yapmıyorum.', 'pt': 'Lá eu me despedacei, sabe?'}"
"{'tr': 'Hadi.', 'pt': 'Queria que ela tivesse me batido, quebrado.'}"
"{'tr': 'Hadi.', 'pt': 'Que xingasse...'}"
"{'tr': 'Hadi.', 'pt': '...mas que não me mandasse embora.'}"
"{'tr': 'Hadi.', 'pt': 'Eu a vi assim pela primeira vez.'}"
"{'tr': 'Hadi.', 'pt': 'O que eu vou fazer sem ela, Memo?'}"
"{'tr': 'Hadi.', 'pt': 'Desenho.'}"
"{'tr': 'Hadi.', 'pt': 'Desenhe.'}"
"{'tr': 'Hadi.', 'pt': 'Mudou o monstro, olha.'}"
"{'tr': 'Hadi.', 'pt': 'Olha, suas mãos não tremem.'}"
"{'tr': 'Hadi.', 'pt': 'Suas mãos não tremem, vai, desenhe, desenhe, desenhe.'}"
"{'tr': 'Gel dedim sana.', 'pt': 'Já está de noite, o tempo acabou.'}"
"{'tr': 'Ferit...', 'pt': 'Pequeno e grande, horário.'}"
"{'tr': 'Hadi abiciğim.', 'pt': 'Vai, desenhe.'}"
"{'tr': 'Yok oğlum, Allah Allah.', 'pt': 'Aprovado pelo Ferit.'}"
"{'tr': 'Ferit...', 'pt': 'Não consigo desenhar, ué.'}"
"{'tr': 'Peki. Maalem, çok kusura ettiniz.', 'pt': 'Não consigo.'}"
"{'tr': 'Evet, tüm konuklarımıza hoş geldiniz diyor ve nikah haddini başlatıyorum.', 'pt': 'Hoje, Memo, é a minha verdade.'}"
"{'tr': ""Siz Seyran Şanlı Ferit Korhan'ı eşiniz olarak kabul ediyor musunuz?"", 'pt': 'Minha essência.'}"
"{'tr': 'Evet!', 'pt': 'Isto!'}"
"{'tr': ""Siz Ferit Korhan, Seyran Şanlı'yı eşiniz olarak kabul ediyor musunuz?"", 'pt': 'Isto!'}"
"{'tr': 'Evet!', 'pt': 'Não consigo, cara.'}"
"{'tr': 'Tamam, bırak artık ablamı.', 'pt': 'Não consigo, Memo.'}"
"{'tr': 'Buyur canım.', 'pt': 'Quando meu avô não estava...'}"
"{'tr': 'Teşekkür ederim.', 'pt': '...ele diz que não está...'}"
"{'tr': 'Hayırlı olsun.', 'pt': '...eu amo.'}"
"{'tr': 'Teşekkür ederim.', 'pt': 'Eu sei.'}"
"{'tr': 'Ne kadar güzelmiş Korhan.', 'pt': 'Eu sei.'}"
"{'tr': 'Seyran tasarladı.', 'pt': 'Você precisa comer, comida.'}"
"{'tr': 'Anne!', 'pt': 'Precisamos do seu favorito.'}"
"{'tr': 'Anne!', 'pt': 'Precisamos de pizza. Vamos comer pizza.'}"
"{'tr': 'Hala çiziyor musun?', 'pt': 'Qual pizza, Memo?'}"
"{'tr': 'Yok, yani ablam için çizdim sadece.', 'pt': 'Qual pizza?'}"
"{'tr': 'Ama sen çiziyormuşsun, öyle duydum.', 'pt': 'Você vai comer pizza, vai comer pizza, vai ficar bem.'}"
"{'tr': 'Seviyorum çizmeyi.', 'pt': 'Hoje a pizzaria que você mais gosta está aberta.'}"
"{'tr': 'Yani böyle keyfimin yerindeyken, daha böyle keyfimin yerindeyken derken daha normal günlerde iyi çiziyorum, becerebiliyorum ama bazen de beceremiyorum filan.', 'pt': 'Sim, vamos comer pizza, vamos ficar bem.'}"
"{'tr': 'Şu an böyle tam beceremediğim dönemdeyim.', 'pt': 'Vamos comer pizza, vamos ficar bem, vai.'}"
"{'tr': 'Hadi ya!', 'pt': 'Além disso, a Diyar também gosta.'}"
"{'tr': 'Hatta iki gün sonra büyük bir sunum var, hiç istemiyorum ama.', 'pt': 'Gosta, ela também gosta, ela também gosta.'}"
"{'tr': 'Ya iki gün mü varmış daha dediğin gibi, gerilme bu kadar.', 'pt': 'Vamos levar pizza para a Diyar.'}"
"{'tr': ""Hem sen Ferit Korhan'sın, halledersin."", 'pt': 'Sim, sim, vamos levar. Ela gosta, ela gosta, ela gosta.'}"
"{'tr': 'Öyle mi diyorsun?', 'pt': 'Certo, ela não dirá não à pizza.'}"
"{'tr': 'Geçeyim ben yerime.', 'pt': 'Não dirá, gosta, ela também gosta, ela também gosta.'}"
"{'tr': 'Geç.', 'pt': 'Na verdade, ela não diria não para mim, mas...'}"
"{'tr': 'İyi ki yağmıştık bir sunum.', 'pt': '...enfim.'}"
"{'tr': 'İyi ki içimdeki o yangın hiç dönmemiş.', 'pt': 'Vale a pena tentar.'}"
"{'tr': 'İyi ki yeniden harlanmış günlerimiz.', 'pt': 'Vai ficar bem, vai ficar bem, será muito bom.'}"
"{'tr': 'Ama işte aynısını Seyran için dileyebilir miyim?', 'pt': 'Vamos comer.'}"
"{'tr': 'Olabilir miyim?', 'pt': 'Comam.'}"
"{'tr': 'Her gün harlanacak diye bir şey yok Sunu.', 'pt': 'Comam.'}"
"{'tr': 'Korkma.', 'pt': 'Devemos parar aqui?'}"
"{'tr': 'Ya nasıl korkmayayım aşkım?', 'pt': 'Por quê?'}"
"{'tr': 'Seni anlayabileceğim diyor.', 'pt': 'Eu te trouxe para o seu café da manhã favorito.'}"
"{'tr': ""Ferit'imi ya hala seviyor."", 'pt': 'Agora trouxe meu pizzaiolo favorito.'}"
"{'tr': 'Belli değil ki anlıyorum.', 'pt': 'O que mais posso fazer por você? Me diga.'}"
"{'tr': 'Niye? Sen o Travolio ile evlenirken hala beni sevmiyor muydun?', 'pt': 'Deixa eu ver, Osman.'}"
"{'tr': 'Ne şimdi açıyorsun bu konuyu? Ne alakası var yani?', 'pt': 'Ah...'}"
"{'tr': ""Ayrıca Sinan'la kayıp yerim."", 'pt': 'Tem uma pizzaria aqui.'}"
"{'tr': 'Tamam, yok ondan demedim de.', 'pt': 'É muito boa.'}"
"{'tr': 'Sinan en azından pırlanta gibi bir çocuk.', 'pt': 'Eu não comi nada desde a manhã, só para te ver.'}"
"{'tr': 'Ama bazı şeyleri öyle kolay kolay silinmiyor.', 'pt': 'Quer?'}"
"{'tr': 'Ne yaptın öyle bir şeyi?', 'pt': 'Claro.'}"
"{'tr': 'Bir din için en doğru olanı yaptım bence.', 'pt': 'Claro. Você já não me deixou comer.'}"
"{'tr': 'Biz seni boşuna sevmedik be.', 'pt': 'Vamos.'}"
"{'tr': 'Aşkım.', 'pt': 'O que você vai comer?'}"
"{'tr': 'Yallah arkadaş. Bu nasıl ortamdır ya?', 'pt': 'Não sei.'}"
"{'tr': 'Bunun ne işi var bunda?', 'pt': 'Você gosta de margarita.'}"
"{'tr': 'Yeni damadın canına sıktı bu.', 'pt': 'O que você está olhando?'}"
"{'tr': 'Aşkım.', 'pt': 'Nada.'}"
"{'tr': 'Yallah arkadaş. Bu nasıl ortamdır ya?', 'pt': 'Não estou olhando para nada.'}"
"{'tr': 'Ne işi var bunda?', 'pt': 'Selen, bem-vinda.'}"
"{'tr': 'Ne işi var? Yeni damadın canına sıktı bu.', 'pt': 'Estarei com vocês em breve.'}"
"{'tr': 'Sana ne Kazım ya? Dön önüne.', 'pt': 'Vejo que temos um cliente habitual aqui.'}"
"{'tr': 'Ne demek bahane ya? Ne demek bahane?', 'pt': 'Ah querida, já a vi em algum lugar.'}"
"{'tr': 'Bu Sinan damat ya vazgeçerse evlenmekte. Sen kim bileyim bu?', 'pt': 'Deve ter me reconhecido de uma revista.'}"
"{'tr': 'Ay Kazım. Seni görmüş vazgeçmemiş. Bundan mı vazgeçeceğim?', 'pt': 'Senão, como ela saberia quem eu sou?'}"
"{'tr': 'Allah Allah.', 'pt': 'Se você diz, deve ser verdade.'}"
"{'tr': 'Kız düğündeyim bir şey demeyeyim ha. Şuna bak ya.', 'pt': 'Bem-vinda novamente. O que você gostaria, senhor?'}"
"{'tr': 'Yok ben dayanamayacağım. Bir konuşacağım.', 'pt': 'Vou querer uma pizza quattro formaggi.'}"
"{'tr': 'Dur, dur. Hele bir durayım. Bir hele dur.', 'pt': 'E a Seyran...'}"
"{'tr': 'Gidelim. Hele bak konuşacağım.', 'pt': 'Sabemos a sua escolha. Ainda é margarita, não?'}"
"{'tr': 'Hiçmiyorum ben. Sağ ol.', 'pt': 'Vou me lavar e já volto.'}"
"{'tr': 'Dostum.', 'pt': 'Seyro, tem uma margarita famosa aqui.'}"
"{'tr': 'Senin burada ne işin var deli oğlan?', 'pt': 'Você conhece margaritas, não?'}"
"{'tr': 'Sonunda kavuştular.', 'pt': 'Quando você viu o Ferit, não sentiu nada?'}"
"{'tr': 'Büyük aşklarının önüne kimse geçemiyor. Bir de üst.', 'pt': 'Seu coração não começou a bater rápido?'}"
"{'tr': 'Baba ya.', 'pt': 'Você não ficou nervosa?'}"
"{'tr': 'Gidiyorum ben.', 'pt': 'Não sinto nada.'}"
"{'tr': 'Evet. Sana da selam Kazım baba.', 'pt': 'Não sinto nada. Veja, estou aqui.'}"
"{'tr': 'Kazım ağam.', 'pt': 'Mas meu coração está normal. Não há problema.'}"
"{'tr': 'Baba.', 'pt': 'Por que você está olhando para a porta, Seyran?'}"
"{'tr': 'Ya oğlum bırak şimdi selamı sabahı.', 'pt': 'Não olhe.'}"
"{'tr': 'Senin burada ne işin var Ferit?', 'pt': 'Não olhe. O que você está esperando?'}"
"{'tr': 'Hayırdır Kazım bey?', 'pt': 'O que você está fazendo?'}"
"{'tr': 'Ben davet ettim kardeşimi. Benim düğünüm yani.', 'pt': 'O que você está tentando encontrar?'}"
"{'tr': 'Ben davet ettim kardeşimi. Benim düğünüm yani.', 'pt': 'Estou ficando maluca.'}"
"{'tr': 'Sonra niye yediğiniz, derler niye yedi?', 'pt': 'Claro! Aqui está a tradução para o português mantendo o formato SRT solicitado:'}"
"{'tr': 'Oğlum senin burada ne işin var lan?', 'pt': '```'}"
"{'tr': 'Oğlum sizin ilişkiniz bitti, bitti lan, bitti, bitti.', 'pt': ""Você está bem, Memo'cu? Hã?""}"
"{'tr': 'O senin ex ulan, ex, ex.', 'pt': 'Estou bem, mano. E você?'}"
"{'tr': 'Ya sen böyle sürekli burnumuzun dibinden mi tutuşuyorsun oğlum ya?', 'pt': 'Levanta, Memo, levanta, levanta.'}"
"{'tr': ""Oldu olucu Sinan'la Selena'nın düğününe de gel ha."", 'pt': 'Minhas vistas estão pretas, pretas, minhas vistas estão pretas.'}"
"{'tr': 'Papa!', 'pt': 'Eu caí, caí de verdade.'}"
"{'tr': 'Kızım ben evleneceğinizi babana dediydim de.', 'pt': 'Acho que minha pressão subiu ou algo assim.'}"
"{'tr': 'Yani genelde davet edildiğim düğünlere gidiyorum.', 'pt': 'Então, se você estiver bem, é melhor irmos.'}"
"{'tr': 'Gördüğünüz gibi.', 'pt': 'Bom apetite para vocês.'}"
"{'tr': 'Davet edersiniz bakarız.', 'pt': 'Vamos comer pizza.'}"
"{'tr': 'Tebrik ederim bu arada.', 'pt': 'Eu vou comer uma variada, com todos os ingredientes.'}"
"{'tr': 'Teşekkür ederim.', 'pt': 'Meu irmão vai comer margherita.'}"
"{'tr': 'Seni tebrik ederim. Mutluluklar.', 'pt': 'Ah, a margherita daqui é boa.'}"
"{'tr': 'Teşekkürler.', 'pt': 'A margherita daqui é boa.'}"
"{'tr': 'Gençler, gençler ben yalnız kaldım.', 'pt': 'Hoje tem um chef especial, o Barnesko.'}"
"{'tr': 'Tek başıma dans ediyorum. Anne, Seyren, aşkım hadi.', 'pt': 'Nos outros dias ele não vem, certo?'}"
"{'tr': 'Geliyorum, geliyorum.', 'pt': 'Sim.'}"
"{'tr': 'Hadi, hadi.', 'pt': 'Vamos, estou cansado já.'}"
"{'tr': 'Hadi Kazım, hadi Kazım.', 'pt': 'Ferit, mano.'}"
"{'tr': 'Bir şey konuşuruz.', 'pt': 'Ferit está doente, doente.'}"
"{'tr': 'Hadi, hadi.', 'pt': 'Levanta, levanta, você está bem?'}"
"{'tr': 'Hadi.', 'pt': 'Você bebeu, é um monstro.'}"
"{'tr': 'Dans edelim mi beraber lan?', 'pt': 'Você bebeu, viu?'}"
"{'tr': 'Saçmalama, ben senin eksinim.', 'pt': 'Você bebeu, vomitou.'}"
"{'tr': 'Kusura bakma abiciğim ya.', 'pt': 'Esse monstro não é como o outro, Memo.'}"
"{'tr': 'İyi misin?', 'pt': 'Esse monstro é diferente.'}"
"{'tr': 'Yok ya, siz gidin. Gelin hanım seni bekliyor.', 'pt': 'Eu vi, era um bom monstro.'}"
"{'tr': 'Hadi bekletme, hadi. Hadi.', 'pt': 'Irmão.'}"
"{'tr': 'Kırıl bana', 'pt': 'Sinan.'}"
"{'tr': 'Kılıp biraz sonra yine', 'pt': 'Hã.'}"
"{'tr': 'Kırıl bana', 'pt': 'Tudo bem, desabafa.'}"
"{'tr': 'Açık kapı bırakmadan ayrıl hemen', 'pt': 'Eu vou falar, vou falar.'}"
"{'tr': 'Bitmem ki ben alıştıra alıştıra', 'pt': 'Não se preocupe.'}"
"{'tr': 'Gel adını koyalım', 'pt': 'Você se tornou frequentador da pizzaria que diz que não foi.'}"
"{'tr': 'Burada ilk önce hangi dilde bu nece', 'pt': 'E hoje, por alguma razão, eles estão fazendo sua pizza favorita.'}"
"{'tr': 'Konular daha da uzuyor', 'pt': 'E de quem estamos descobrindo isso?'}"
"{'tr': 'Uzadıkça bitti esene kısaca', 'pt': 'Do Ferit.'}"
"{'tr': 'Gel adını koyalım', 'pt': 'Estamos descobrindo isso do Ferit.'}"
"{'tr': 'Burada ilk önce hangi dilde bu nece', 'pt': 'Você está me dizendo mentiras em cima de mentiras.'}"
"{'tr': 'Konular daha da uzuyor', 'pt': 'Olha, Sinan, eu menti para que as coisas não fossem assim entre nós.'}"
"{'tr': 'Uzadıkça bitti esene kısaca', 'pt': 'Melhorou agora?'}"
"{'tr': 'Kırıl bana', 'pt': 'Não melhorou.'}"
"{'tr': 'Sarıl şu an sarıl bana', 'pt': 'Estou ciente.'}"
"{'tr': 'Kılıp biraz sonra yine', 'pt': 'Olha, eu cometi um erro, Sinan.'}"
"{'tr': 'Kırıl bana', 'pt': 'Tentei consertar, mas não deu certo, o que posso fazer?'}"
"{'tr': 'Açık kapı bırakmadan ayrıl hemen', 'pt': 'Você tentou consertar.'}"
"{'tr': 'Birazcık hareketli bir şeyler çalabilir miyiz ya?', 'pt': 'Mas aquilo que você tentou consertar também era uma mentira.'}"
"{'tr': 'Benim ablam evleniyor.', 'pt': 'Então você tentou corrigir sua mentira com outra mentira.'}"
"{'tr': 'Birazcık böyle el elans et biraz.', 'pt': 'Com mais mentiras.'}"
"{'tr': 'Elans et, elans et ya.', 'pt': 'Como você está agora?'}"
"{'tr': 'Evet ya daha az edelim şunu çıkarayım.', 'pt': 'Está melhor?'}"
"{'tr': 'Aşkım sağ ol.', 'pt': 'Como está seu estômago, Seyran?'}"
"{'tr': 'Aşkım sağ ol.', 'pt': 'Sinan, por favor, não faça isso.'}"
"{'tr': 'Ben bir yüzümü yıkayayım, geleyim, tamam mı?', 'pt': 'O que eu não faço?'}"
"{'tr': 'Yıka sevgilim yıka.', 'pt': 'O que não faço, Seyran?'}"
"{'tr': 'Sıcak masum.', 'pt': 'Você tem ideia de como me transformou?'}"
"{'tr': 'Sıcak masum.', 'pt': 'Olha para mim.'}"
"{'tr': 'Sıcak masum.', 'pt': 'Olha para o quanto estou tentando acreditar em coisas...'}"
